date,open,high,low,close,volume,SMA50,SMA200,dist_SMA50,dist_SMA200,SMA50_over_SMA200,slope_SMA50,slope_SMA200,GC_signal,RSI28,ROC90,ROC120
2015-09-02 13:30:00,194.62,195.46,192.42,195.41,160269331,206.456,207.48054799999997,-0.05350292556283175,-0.05817676941936733,0.99506195636229,-3.4065840000000094,0.2667749999999671,0,39.996821865564904,-0.0728756464392466,-0.05061138663888931
2015-09-03 13:30:00,196.26,198.05,194.96,195.55,152087836,206.157,207.436448,-0.05145107854693267,-0.05730163678853584,0.9938320964693727,-3.6185839999999985,0.13242500000004043,0,40.914969285483366,-0.07515134317063932,-0.06247003547799401
2015-09-04 13:30:00,192.85,193.86,191.61,192.59,207080961,205.8116,207.371648,-0.06424127697369825,-0.0712809496503591,0.9924770429562291,-3.873783999999972,-0.001775000000009186,0,36.560693641618485,-0.08538728213895608,-0.07390844393152529
2015-09-08 13:30:00,195.94,197.61,195.17,197.43,116025739,205.56380000000001,207.332698,-0.03956825083015593,-0.04776235536181556,0.9914683114768517,-4.110183999999975,-0.13012500000002092,0,39.844701583434826,-0.05291182960759855,-0.06191200228071847
2015-09-09 13:30:00,199.32,199.47,194.35,194.79,149347735,205.35119999999998,207.27874799999998,-0.0514299405116697,-0.060250981446491506,0.9907006964360862,-4.26478400000002,-0.2527750000000424,0,38.25985059323275,-0.0755979498861048,-0.07021479713603818
2015-09-10 13:30:00,194.56,197.22,194.25,195.85,158611063,205.1512,207.22459800000001,-0.04533826758020423,-0.05489019213829055,0.9899944407178919,-4.41598399999998,-0.3693749999999909,0,39.38559629039269,-0.07320651145182666,-0.06919823202319286
2015-09-11 13:30:00,195.375,196.82,194.53,196.74,119691212,204.93599999999998,207.17199800000003,-0.03999297341609073,-0.050354285814244164,0.9892070452494258,-4.565983999999986,-0.4844749999999749,0,40.56944645179941,-0.05820966969842023,-0.06314285714285706
2015-09-14 13:30:00,196.95,197.01,195.43,196.01,79451983,204.71,207.11649799999998,-0.042499145132138226,-0.05362440031213732,0.9883809449114963,-4.777799999999985,-0.5950250000000494,0,40.382678751258815,-0.05782541818880982,-0.06134469878364146
2015-09-15 13:30:00,196.61,198.99,195.9612,198.46,113806176,204.5448,207.070598,-0.029748006304731293,-0.041582909805476014,0.9878022373799298,-4.95939999999996,-0.7033250000000066,0,41.854917917777485,-0.049839613156508866,-0.03547822706065307
2015-09-16 13:30:00,198.82,200.41,198.41,200.18,99581557,204.388,207.03549799999996,-0.020588292854766415,-0.033112669403195565,0.9872123475173327,-5.146200000000022,-0.7914250000000322,0,44.26827557176934,-0.05405916265003308,-0.02479660934379113
2015-09-17 13:30:00,200.02,202.89,199.28,199.73,276046620,204.29199999999997,207.00534800000003,-0.02233078143050136,-0.035145700680158445,0.9868923772925903,-5.239600000000024,-0.8548749999999927,0,44.2372406057207,-0.05163695068967977,-0.02921162632448726
2015-09-18 13:30:00,195.71,197.56,194.96,195.45,223657456,204.10299999999998,206.947173,-0.04239526121615063,-0.05555607662251083,0.9862565264421369,-5.289000000000016,-0.924049999999994,0,39.64099753357085,-0.06919706638727496,-0.061464585834333785
2015-09-21 13:30:00,196.44,197.68,195.21,196.46,105726209,203.8826,206.89002299999996,-0.036406245555039955,-0.05041336865238761,0.9854636634652993,-5.22939999999997,-0.9640000000000271,0,41.53141905950896,-0.06456527949719071,-0.048297243617691166
2015-09-22 13:30:00,193.88,194.46,192.56,193.91,153890876,203.5654,206.821273,-0.04743143972403961,-0.06242720012655562,0.9842575526551373,-5.137399999999985,-0.9688000000000159,0,39.911278397634106,-0.0862353329249329,-0.05731648031113268
2015-09-23 13:30:00,194.11,194.67,192.91,193.6,92790620,203.22379999999998,206.749273,-0.04735567389252632,-0.06360009304603453,0.9829480754691698,-5.042200000000037,-0.9613999999999976,0,39.88447071466955,-0.08868386367915648,-0.06217453435706155
2015-09-24 13:30:00,192.15,193.45,190.56,192.9,159378840,202.86960000000002,206.680723,-0.049142897703746705,-0.06667638278002344,0.9815603364228603,-5.080599999999976,-0.9855499999999893,0,38.89486421080939,-0.09479117785077429,-0.07183755954385795
2015-09-25 13:30:00,194.64,195.0,191.81,192.85,155054777,202.48059999999998,206.61262299999999,-0.04756307517856025,-0.06661075591688312,0.9800011105807412,-5.24320000000003,-1.0301000000000329,0,37.8924378924379,-0.09472844200347375,-0.06961597838672329
2015-09-28 13:30:00,191.78,191.91,187.64,188.01,178515871,201.9912,206.5368725,-0.06921687677482981,-0.08970249367942762,0.977990988025637,-5.462600000000009,-1.0813755000000072,0,35.82397728739194,-0.11682638105975196,-0.09599711503786512
2015-09-29 13:30:00,188.27,189.74,186.93,188.12,159045572,201.5018,206.45652250000003,-0.06641032487054706,-0.08881541875239145,0.9760011336042917,-5.689199999999971,-1.1302754999999536,0,36.70002633658154,-0.11887587822014045,-0.09947343226424121
2015-09-30 13:30:00,190.37,191.825,189.44,191.63,163452044,201.09939999999997,206.41022250000003,-0.04708815640424576,-0.0716060586582626,0.9742705451518998,-5.689200000000028,-1.1144754999999975,0,41.78428761651133,-0.10028639842246123,-0.08764997143401254
2015-10-01 13:30:00,192.08,192.49,189.82,192.13,131078964,200.71460000000002,206.3733225,-0.04277018213921669,-0.06901726602768633,0.9725801647642709,-5.74139999999997,-1.10722549999997,0,46.02945423043604,-0.08813478879924064,-0.08111339614520063
2015-10-02 13:30:00,189.77,195.03,189.12,195.0,211003342,200.41100000000003,206.3587725,-0.026999515994631178,-0.05504380726048362,0.9711775156057397,-5.745999999999981,-1.0776755000000264,0,54.25448868071817,-0.08321579689703806,-0.06916797937849062
2015-10-05 13:30:00,196.46,198.74,196.33,198.47,126320842,200.2204,206.34217249999998,-0.0087423659127642,-0.038151059498028585,0.9703319373551718,-5.591199999999986,-1.029475500000018,0,58.58369098712444,-0.06584768897674864,-0.05683600247113063
2015-10-06 13:30:00,198.31,198.98,197.0,197.79,110274530,200.0404,206.29722249999998,-0.011249727555033949,-0.04123769771064167,0.9696708350011839,-5.523400000000009,-1.0354755000000182,0,52.835007662182846,-0.06322818982665523,-0.059799401055283585
2015-10-07 13:30:00,198.9,199.825,197.48,199.41,124307295,199.842,206.26167250000003,-0.002161707749121888,-0.033218350345724235,0.968876076576951,-5.509199999999964,-1.0170754999999474,0,50.12603528988116,-0.05747506735359453,-0.041067564318345684
2015-10-08 13:30:00,198.95,201.55,198.59,201.21,153055231,199.65079999999998,206.23037250000002,0.007809635623799317,-0.024343516617563243,0.9680960063241896,-5.500400000000013,-0.9942254999999989,0,51.683237397523115,-0.04802233156699476,-0.04117226590421719
2015-10-09 13:30:00,201.38,201.9,200.58,201.33,107069240,199.46099999999998,206.19827249999997,0.009370252831380713,-0.023609666758968417,0.9673262417850761,-5.474999999999994,-0.9737255000000573,0,53.277220630372504,-0.049971687429218425,-0.039456106870228935
2015-10-12 13:30:00,201.42,201.76,200.91,201.52,56395585,199.2814,206.16702250000003,0.011233361467753738,-0.022540086400093494,0.9666017270051032,-5.428600000000017,-0.9494754999999486,0,59.72471573907837,-0.04097098356630102,-0.04325119878459849
2015-10-13 13:30:00,200.65,202.16,200.05,200.25,88038718,199.09060000000002,206.12607250000002,0.005823479360652771,-0.028507177324692975,0.9658681096735107,-5.454199999999986,-0.944525499999969,0,55.06700167504186,-0.04538303856604853,-0.05166698238302703
2015-10-14 13:30:00,200.18,200.87,198.94,199.29,99106161,198.88879999999997,206.0789225,0.002017207605455999,-0.03294331325902586,0.9651098597917017,-5.49920000000003,-0.956575499999957,0,53.8493207081103,-0.044080966999232585,-0.05839785419222976
2015-10-15 13:30:00,200.08,202.36,199.64,202.35,134142195,198.7344,206.0526725,0.01819312610197329,-0.01796954368548656,0.9644834866191798,-5.5575999999999794,-0.9526755000000264,0,60.024650780608006,-0.02926361237706887,-0.039948759311097426
2015-10-16 13:30:00,202.83,203.29,201.92,203.27,114580052,198.63279999999997,206.04132249999998,0.023345590456359856,-0.013450323781531583,0.9640435112233372,-5.4702000000000055,-0.9058505000000139,0,56.52368185880248,-0.036406731452950813,-0.03863980325387806
2015-10-19 13:30:00,202.5,203.37,202.13,203.37,76523897,198.54120000000003,206.0310225,0.024321400293742416,-0.012915639925050614,0.9636471129001946,-5.341399999999965,-0.8590004999999508,0,60.161061108479366,-0.03903038321599017,-0.03419290497221816
2015-10-20 13:30:00,202.85,203.84,202.5471,203.09,78448484,198.3916,206.03787249999996,0.023682454297460135,-0.01430743030022289,0.9628889950802615,-5.1738,-0.7834005000000275,0,58.735521235521205,-0.032950811866101604,-0.025760337714669457
2015-10-21 13:30:00,203.61,203.79,201.65,201.85,102038033,198.2552,206.0480225,0.018132185183541174,-0.02037400043477732,0.9621795812187424,-4.968599999999981,-0.7012504999999862,0,56.11390284757115,-0.034718569174118974,-0.042093773728170136
2015-10-22 13:30:00,202.98,205.51,201.85,205.26,174911723,198.18200000000002,206.0627725,0.03571464613335204,-0.0038957667620433635,0.9617554767200854,-4.687600000000003,-0.6179505000000063,0,60.400269844839194,-0.02373365041617126,-0.028676888131743294
2015-10-23 13:30:00,207.25,207.95,206.3,207.51,144442340,198.15900000000002,206.0708225,0.04718937822657548,0.006983897489903014,0.9616062943602801,-4.321599999999961,-0.5418004999999937,0,60.22136887282579,-0.014625575763331677,-0.006653901388224082
2015-10-26 13:30:00,207.3,207.37,206.56,207.0,69032965,198.1106,206.0845725,0.044870895348355894,0.004441999170025174,0.9613072807766821,-3.880599999999987,-0.4522999999999797,0,57.919182535996256,-0.02716420716232726,-0.004999038646414156
2015-10-27 13:30:00,206.2,207.0,205.79,206.6,77905770,198.03080000000003,206.10432249999997,0.04327205666997237,0.0024049835247876854,0.9608279806940976,-3.470999999999975,-0.35220000000006735,0,57.986514764008355,-0.019970589630472935,-0.010868004021640343
2015-10-28 13:30:00,207.0,208.98,206.21,208.95,135906725,198.01019999999997,206.13867249999998,0.055248669007960306,0.013638040188698726,0.9605679400113531,-3.0892000000000053,-0.2715500000000475,0,66.43135345666988,-0.013875123885034646,-0.0126169549191949
2015-10-29 13:30:00,208.35,209.27,208.21,208.83,90525498,198.02039999999997,206.17852249999999,0.05458831514328851,0.01286010525174865,0.9604317539912528,-2.694200000000052,-0.19480000000001496,0,65.38940034834533,-0.015138653084323606,-0.008428099997625726
2015-10-30 13:30:00,209.06,209.44,207.74,207.93,131076942,198.09959999999998,206.22307299999997,0.04962352271281732,0.008277090313749888,0.9606083214558635,-2.3114000000000487,-0.1356995000000154,0,68.18889465490398,-0.01220902612826602,-0.00976283455567184
2015-11-02 14:30:00,208.32,210.62,208.17,210.39,86270811,198.35480000000004,206.266873,0.06067511348351511,0.01998928349488278,0.9616415719842712,-1.8655999999999722,-0.07529949999997143,0,70.63160481690831,0.002525493185933314,0.0017617369774305391
2015-11-03 14:30:00,209.97,211.66,209.7,211.0,95246052,198.7838,206.311598,0.06145470606759699,0.022724859123043565,0.9635124827058923,-1.2565999999999917,0.014375500000028296,0,72.29064039408863,0.005623868077399674,-0.005701899062249716
2015-11-04 14:30:00,211.35,211.5,209.7201,210.36,96224477,199.24559999999997,206.34799799999996,0.055782411255255064,0.01944289277766607,0.9655804850600005,-0.5964000000000453,0.08632549999992989,0,71.25515901917942,0.02404829130561792,-0.009790999811711498
2015-11-05 14:30:00,210.43,210.98,209.09,210.15,78408744,199.5594,206.368248,0.05306991301837946,0.018325260967472147,0.9670063196931342,-0.09139999999996462,0.1378754999999785,0,80.27899343544857,0.020888996842360896,-0.013843266072266491
2015-11-06 14:30:00,209.74,210.32,208.46,210.04,110471473,199.7748,206.393598,0.0513838582243606,0.017667224348693195,0.9679311855399702,0.31380000000001473,0.19532550000002402,0,79.97811816192556,0.012240963855421727,-0.014035581842932965
2015-11-09 14:30:00,209.31,209.49,206.95,208.08,131008660,199.9508,206.406748,0.04065600137633871,0.008106576050507899,0.9687222047604761,0.669399999999996,0.23972549999996318,0,73.49328763210512,0.0037142443683373383,-0.022547914317925466
2015-11-10 14:30:00,207.51,208.6,207.19,208.56,75874602,200.16859999999997,206.435848,0.04192166004058596,0.01028964698030552,0.9696406992258436,1.0779999999999461,0.3097754999999722,0,73.47813661046014,0.008900928792569651,-0.023138173302107767
2015-11-11 14:30:00,208.88,208.94,207.66,207.74,67845971,200.488,206.473848,0.03617174095207698,0.0061322632975775474,0.9710091710985113,1.5992000000000246,0.3949254999999994,0,69.33819064966607,-0.0013460244207287309,-0.02464904455608241
2015-11-12 14:30:00,206.5,207.06,204.82,204.84,121315200,200.6766,206.488097,0.02074681352982857,-0.00798155934382991,0.971855535091691,1.942200000000014,0.43542450000001054,0,59.83935742971888,0.0015156700728500283,-0.027812055054579954
2015-11-13 14:30:00,204.35,204.67,202.435,202.54,153577050,200.8164,206.503547,0.008582964339565916,-0.019193602519573215,0.9724598096128586,2.1836000000000126,0.46222450000001913,0,56.98734922035893,-0.01151781356759396,-0.04776680771039021
2015-11-16 14:30:00,202.32,205.69,202.18,205.62,117645231,201.07699999999997,206.522047,0.022593334891608863,-0.0043678000150753,0.9736345485671076,2.535799999999938,0.49102449999998043,0,58.75881523272215,-0.008964719491035167,-0.03219429539678054
2015-11-17 14:30:00,205.99,207.04,204.88,205.47,121123744,201.2378,206.52519699999996,0.02103084013043278,-0.005109289400653444,0.9743982958166603,2.846199999999982,0.4873244999999997,0,56.30177514792898,-0.02049864136911861,-0.026854219948849067
2015-11-18 14:30:00,206.04,208.9,205.99,208.73,121342544,201.5166,206.54854699999999,0.035795562251447165,0.010561454106961134,0.975637945301063,3.261400000000009,0.5005244999999832,0,60.01624255549537,-0.009255743307385655,-0.013423453230609228
2015-11-19 14:30:00,208.59,209.05,208.2,208.55,88220465,201.77059999999997,206.56069699999998,0.033599543243664036,0.009630597828589025,0.9768102205813142,3.588599999999957,0.4979244999999821,0,59.51800704034661,-0.009781112007976822,-0.013294852384557188
2015-11-20 14:30:00,209.45,210.12,208.86,209.3108,94011519,202.022016,206.57950100000002,0.03607915683803488,0.013221539343344519,0.977938348297201,3.8630159999999876,0.5086785000000305,0,62.439045819971014,-0.014080075365049516,-0.012312193280483164
2015-11-23 14:30:00,209.38,209.98,208.52,209.07,64931172,202.28321599999998,206.60170100000002,0.033550900238801876,0.011947137840844656,0.9790975341485691,4.172615999999977,0.5171285000000125,0,63.696865126492945,-0.016048569277108404,-0.005040708288043705
2015-11-24 14:30:00,207.87,209.83,207.41,209.35,98874365,202.50101600000002,206.614401,0.03382197351543151,0.013240117759265037,0.980091489363319,4.4702159999999935,0.5100785000000201,0,60.63131804043547,-0.015240603979491119,-0.002002192877914033
2015-11-25 14:30:00,209.5,209.74,209.01,209.32,51980062,202.683816,206.626351,0.03274155840839303,0.013036328556177201,0.9809194955971516,4.673616000000038,0.48767850000001545,0,59.44379924824235,-0.011475796930342397,0.004029163468917796
2015-11-27 14:30:00,209.43,209.8,208.86,209.56,37317779,202.880416,206.629551,0.03292374952543475,0.014182138933264246,0.981855765635381,4.86001600000003,0.4510285000000067,0,59.62028621517115,-0.008563183043951428,0.0053250179899257954
2015-11-30 14:30:00,209.75,209.89,208.56,208.69,112822700,203.145216,206.624101,0.02729468165275422,0.009998344771987668,0.983163217731314,5.045616000000024,0.40102800000002503,0,58.54659113108029,-0.0070891616709487515,-0.010713439203602682
2015-12-01 14:30:00,209.44,210.82,209.11,210.68,97858418,203.429616,206.62695100000002,0.03564074957502745,0.019615296941588162,0.984526050524745,5.07481599999997,0.36007800000001566,0,63.17454254646156,0.012884615384615383,-0.004488966592638088
2015-12-02 14:30:00,210.615,211.0,208.23,208.529,108441259,203.721996,206.61894600000002,0.023595900758796837,0.00924433134994297,0.9859792625212597,4.9381959999999765,0.30734800000001883,0,55.06780848675766,0.008409497557908985,-0.0070520451407075635
2015-12-03 14:30:00,208.83,209.15,204.7511,205.61,166224154,203.962196,206.597096,0.008078967731843835,-0.004777879356058228,0.9872461905272861,4.716596000000038,0.24909800000003202,0,47.11435653188183,-0.01777098361438878,-0.01673760221892784
2015-12-04 14:30:00,206.08,209.97,205.93,209.62,192913879,204.296596,206.589001,0.026057232984929474,0.01467163781870463,0.9889035476772551,4.737195999999983,0.22075300000000198,0,53.59676675379446,-0.005456184466480107,-0.002996432818073713
2015-12-07 14:30:00,209.23,209.7295,207.2,208.35,102027111,204.60659600000002,206.574706,0.01829561741010524,0.00859395631912458,0.9904726477016021,4.8317960000000255,0.18110799999999472,0,52.34637290971693,-0.011716155962432362,-0.010636782373332099
2015-12-08 14:30:00,206.49,208.289,205.78,206.949,103372367,204.985376,206.550401,0.009579337015729406,0.0019297904921521726,0.9924230357703349,5.0345760000000155,0.14365300000000047,0,47.247032408248195,-0.016869358669833634,-0.027403891343171338
2015-12-09 14:30:00,206.19,208.68,204.18,205.34,162401537,205.32977599999998,206.51895100000002,4.97930704410948e-05,-0.005708681911714785,0.994241811735718,5.161176000000012,0.08310300000002258,0,45.387453874538735,-0.02121168787835448,-0.025947535695650115
2015-12-10 14:30:00,205.42,207.43,205.14,205.87,116128884,205.61457600000003,206.491401,0.0012422465613526178,-0.003009331124640835,0.9957536972689727,5.126576000000028,0.01755299999999238,0,47.250517863625674,-0.016763778775432225,-0.02841096795507092
2015-12-11 14:30:00,203.35,204.14,201.51,201.88,211173305,205.809576,206.44750100000002,-0.019093261238728742,-0.022124273618599147,0.9969099892374089,5.132975999999985,-0.04059599999999364,0,39.08739318212129,-0.0389870043318894,-0.04791548764384079
2015-12-14 14:30:00,202.07,203.05,199.95,202.9008,182385177,205.967592,206.402055,-0.014889682256420187,-0.016963275874360778,0.9978950645622205,5.151192000000009,-0.10149200000000747,0,39.72245345461191,-0.026154067674585946,-0.03610071258907366
2015-12-15 14:30:00,204.7,206.11,204.58,205.0308,154069569,206.098808,206.37160899999998,-0.00518201929629788,-0.0064970613278495055,0.9986781078980685,5.021808000000021,-0.1504380000000083,0,43.48387475423304,-0.01403798990141858,-0.02301153149718871
2015-12-16 14:30:00,206.365,208.39,204.8,208.03,197017008,206.303608,206.36060849999998,0.008368210409582386,0.008089681030379485,0.9997237820705497,5.065808000000004,-0.16458849999997938,0,47.57334896157649,-0.012062497031865904,-0.0085311219140215
2015-12-17 14:30:00,208.4,208.48,204.84,204.86,173092476,206.412608,206.3326085,-0.0075218661061634,-0.0071370614209046775,1.000387721071243,4.896007999999995,-0.21593849999999293,1,44.4588974275592,-0.018258494273254322,-0.002726122091324945
2015-12-18 14:30:00,202.77,202.93,199.83,200.0208,251393535,206.38882400000003,206.29521250000002,-0.030854500144833513,-0.030414726662646184,1.0004537744665307,4.618224000000055,-0.2654844999999568,1,41.87921194337858,-0.042596209075243974,-0.02831770706825354
2015-12-21 14:30:00,201.41,201.88,200.09,201.67,99094290,206.395624,206.2617625,-0.022895950545928294,-0.022261821310675632,1.0006489884425378,4.37360799999999,-0.3177385000000186,1,43.21716873400274,-0.03349947282660792,-0.028096385542168756
2015-12-22 14:30:00,202.715,203.85,201.55,203.5,111026246,206.43522399999998,206.2543625,-0.014218619977373517,-0.01335420238687079,1.000876885694963,4.152007999999995,-0.34733850000000643,1,45.9073359073359,-0.028268551236749095,-0.0183782740822922
2015-12-23 14:30:00,204.69,206.07,204.58,206.02,110987228,206.550624,206.2619625,-0.002568977956706579,-0.0011730834763098873,1.001399489738686,4.049607999999978,-0.3524384999999768,1,51.14741345779853,-0.021700935467021232,-0.0033862229102166186
2015-12-24 14:30:00,205.72,206.33,205.42,205.68,48542150,206.678424,206.25486249999997,-0.004830809044682864,-0.002787146412123818,1.0020535831003743,3.9946079999999995,-0.37148850000002653,1,53.17428224828145,-0.02047814077531185,-0.011248918373233385
2015-12-28 14:30:00,204.86,205.26,203.94,205.21,65899939,206.73562400000003,206.25177649999998,-0.007379589305808377,-0.005050994069861837,1.002345907066648,3.855208000000033,-0.3777745000000152,1,49.56243329775881,-0.014928955453148984,0.003324695643670994
2015-12-29 14:30:00,206.51,207.79,206.47,207.4,92640672,206.81822400000001,206.2458765,0.002812982283418074,0.005595862179576702,1.0027750736631091,3.67300800000001,-0.37822449999998753,1,51.97381877684599,0.01681619846055793,0.012201073694485087
2015-12-30 14:30:00,207.11,207.21,205.76,205.93,63317679,206.869424,206.23572649999997,-0.004541144756124048,-0.0014824128931897897,1.0030726853719985,3.4398079999999993,-0.3912245000000496,1,47.02760084925691,0.04199767241815522,-0.007470599575862602
2015-12-31 14:30:00,205.13,205.89,203.87,203.87,114877859,206.88502400000002,206.2027765,-0.014573427992545322,-0.011313021772041921,1.0033086242172884,3.1630280000000255,-0.4161695000000236,1,45.22253981216823,0.07554734898443671,-0.028126042808790608
2016-01-04 14:30:00,200.49,201.03,198.59,201.0192,222353534,206.86840800000002,206.16037249999997,-0.028275018194174936,-0.02493773385086387,1.0034343918349296,2.9062120000000107,-0.4367235000000278,1,41.882122576855316,0.07341912746302137,-0.04585532561230299
2016-01-05 14:30:00,201.4,201.9,200.05,201.36,110845849,206.790408,206.11512249999998,-0.02626044434324052,-0.0230702262033198,1.0032762540264362,2.4938120000000197,-0.4738785000000121,1,42.466288841117866,0.03548287565566177,-0.04392004178339115
2016-01-06 14:30:00,198.34,200.06,197.6,198.82,152112604,206.616608,206.0592225,-0.0377346626462865,-0.035131756842380645,1.0027049772062495,2.010011999999989,-0.5154834999999878,1,40.14598540145986,-0.0022582425854369426,-0.06349505416862933
2016-01-07 14:30:00,195.33,197.44,193.59,194.05,213436073,206.357608,205.9853725,-0.05964213347539863,-0.05794281581814747,1.0018070967636306,1.3722319999999968,-0.5650284999999826,1,36.87467766890152,-0.026244480128462366,-0.08673757530120474
2016-01-08 14:30:00,195.19,195.85,191.58,191.923,209817228,206.06406800000002,205.9161875,-0.06862461824251677,-0.06795574291603473,1.0007181586925993,0.734292000000039,-0.6027635000000089,1,35.316449373095566,-0.02907370870642989,-0.0972152970506609
2016-01-11 14:30:00,193.01,193.41,189.82,192.11,187941323,205.727268,205.8503875,-0.0661908755819379,-0.06674938855774559,0.9994018981382777,0.11269199999998136,-0.6410134999999855,0,36.03765958163508,0.0017729571882985073,-0.09275088547815813
2016-01-12 14:30:00,193.82,194.55,191.14,193.6608,172330490,205.42388400000004,205.78999149999999,-0.05726249436506636,-0.05893965693662022,0.9982209654739213,-0.3856919999999491,-0.6575095000000317,0,35.56099282597039,-0.008951435443426692,-0.08378293986847707
2016-01-13 14:30:00,194.45,194.86,188.38,188.83,221168886,205.04188400000004,205.6928915,-0.07906620678534158,-0.08198091522282863,0.9968350510547421,-0.9257079999999576,-0.7091634999999883,0,34.014340756898534,-0.034364612631040625,-0.10157959843943287
2016-01-14 14:30:00,189.55,193.26,187.66,191.93,240795609,204.67268399999998,205.62039149999998,-0.062258840559299894,-0.06658090377189062,0.9953909848479205,-1.4261240000000157,-0.7512174999999957,0,38.931250768663126,-0.0034269692092008253,-0.07725961538461534
2016-01-15 14:30:00,186.77,188.76,185.52,187.81,324846450,204.208884,205.5309415,-0.08030445923204795,-0.08622031004514231,0.9935675986771072,-2.094723999999985,-0.8296669999999722,0,32.38446925641621,-0.048726130780529786,-0.09178393539339424
2016-01-19 14:30:00,189.96,190.11,186.2,188.06,195244373,203.762884,205.4390665,-0.07706449620137891,-0.08459475014213032,0.991840974900458,-2.649723999999992,-0.8935419999999965,0,33.33760363698478,-0.03455002823553566,-0.10160989824678746
2016-01-20 14:30:00,185.03,187.495,181.02,185.65,286547840,203.272884,205.3281665,-0.08669569523104714,-0.09583763803783833,0.9899902554284972,-3.1159400000000232,-0.9670460000000105,0,32.794137129895006,-0.05208067398519267,-0.1191820467808512
2016-01-21 14:30:00,186.21,188.87,184.64,186.69,195772941,202.805884,205.22521650000002,-0.0794645780592835,-0.09031646703123354,0.9882113292836993,-3.589740000000006,-1.036545999999987,0,34.79427840901678,-0.051082647148520954,-0.11445783132530118
2016-01-22 14:30:00,189.78,190.76,188.88,190.52,168319598,202.45468400000001,205.1379415,-0.058949903080533335,-0.07125908251350957,0.9869197405395628,-3.980539999999962,-1.1164210000000026,0,38.123901364165285,-0.02800877506249666,-0.09491686460807591
2016-01-25 14:30:00,189.92,190.15,187.41,187.64,130371686,202.03628400000002,205.0316415,-0.07125593341441597,-0.08482418310053876,0.9853907549191622,-4.514339999999976,-1.2303210000000036,0,38.79015548936009,-0.05451980247908905,-0.1055817722484389
2016-01-26 14:30:00,188.42,190.53,188.02,190.2,141036757,201.68548400000003,204.9324415,-0.05694749950373246,-0.07188925966121387,0.9841559614659645,-4.992939999999976,-1.322420999999963,0,40.23838363963919,-0.049855130382655655,-0.09160378259623658
2016-01-27 14:30:00,189.58,191.56,187.06,188.13,185681707,201.35128400000002,204.8276415,-0.06566277471565576,-0.08152044996329269,0.9830278888408722,-5.384340000000009,-1.4241349999999784,0,36.99834448294325,-0.05807840584789459,-0.10444137668396247
2016-01-28 14:30:00,189.96,190.2,187.16,189.11,143798780,201.082684,204.7257415,-0.05954109902372293,-0.07627639487631302,0.9822051810714776,-5.7355400000000145,-1.5201350000000105,0,34.97830905938174,-0.032437963673573655,-0.09234461243100545
2016-01-29 14:30:00,190.02,193.88,189.88,193.7208,210529336,200.84470000000002,204.64219549999999,-0.035469693748453504,-0.05336824828973255,0.9814432429698988,-6.024723999999992,-1.5935309999999845,0,41.35375463391309,-0.013942787335844531,-0.06842606395768214
2016-02-01 14:30:00,192.53,194.58,191.84,193.65,136061564,200.60829999999999,204.55859549999997,-0.03468600252332521,-0.05332748532681416,0.9806886848712256,-6.27672400000003,-1.6441810000000316,0,44.65967006437768,-0.001340828219276946,-0.08035332668471284
2016-02-02 14:30:00,191.96,191.97,189.54,190.16,182564890,200.23690000000002,204.4696455,-0.05032489016759659,-0.06998420457475688,0.9792989052744262,-6.631507999999997,-1.6907269999999528,0,40.64057194155685,-0.017768595041322333,-0.08870465328029897
2016-02-03 14:30:00,191.41,191.78,187.1,191.3,205054934,199.89190000000002,204.3768955,-0.04298273216673616,-0.06398421635678471,0.9780552714188774,-6.8985079999999925,-1.7382269999999949,0,39.966907241590306,-0.00829445308449972,-0.08433850277618216
2016-02-04 14:30:00,190.71,192.75,189.96,191.6,139531794,199.537684,204.2868955,-0.039780375520445645,-0.06210332517388527,0.9767522459608771,-7.078924000000001,-1.77232699999999,0,37.69179293532813,-0.006481721545242403,-0.08175980063260813
2016-02-05 14:30:00,190.99,191.6696,187.2,187.95,180788308,199.115284,204.1734955,-0.05607446990357613,-0.079459361070693,0.975225915158023,-7.242323999999996,-1.8118770000000097,0,35.67592197618954,-0.00031913196106592157,-0.10252124916435867
2016-02-08 14:30:00,185.77,186.12,182.8,185.42,191526694,198.63668399999997,204.0447955,-0.06653697461038963,-0.09127797381139283,0.9734954695279154,-7.427384000000046,-1.8713920000000144,0,34.52668384707765,-0.014352540931320545,-0.11952134479320009
2016-02-09 14:30:00,183.36,186.94,183.2,185.43,184513136,198.158884,203.913696,-0.06423574731072866,-0.09064470098173288,0.9717781977724538,-7.568384000000009,-1.9366915000000233,0,32.21594073383328,-0.032354015550800974,-0.11691589675207159
2016-02-10 14:30:00,186.41,188.34,185.12,185.27,148214057,197.67308400000002,203.78619600000002,-0.06274543680413265,-0.09086089422857672,0.9700023253783098,-7.750800000000027,-2.003795499999967,0,32.91398439929341,-0.035704991412064624,-0.11064708141321034
2016-02-11 14:30:00,182.34,184.1,181.09,182.86,219058885,197.156484,203.64329600000002,-0.07251338485017815,-0.10205735424749757,0.9681462040370825,-7.885400000000033,-2.049595499999981,0,32.72453986922946,-0.062256410256410155,-0.1034956120998185
2016-02-12 14:30:00,184.96,186.65,183.96,186.63,127632393,196.67548399999998,203.523596,-0.05107644224737227,-0.08300558918976648,0.9663522454664175,-7.997199999999992,-2.0967954999999847,0,38.34467340590979,-0.059656371239985906,-0.05565956585538634
